,cust_id,recency,frequency,monetary,basket_size,r,f,m,grade,rfm,score,level
395,12741.0,536,2,406.07,203.04,1,1,2,c,112,4,bronze
396,12742.0,606,2,1185.02,592.51,1,1,3,a,113,5,bronze
397,12743.0,141,2,546.43,273.21,2,1,2,b,212,5,bronze
398,12744.0,58,14,13158.16,939.87,3,4,4,a,344,11,platinum
399,12745.0,493,3,925.41,308.47,1,2,3,b,123,6,silver
400,12746.0,534,3,230.85,76.95,1,2,1,d,121,4,bronze
401,12747.0,9,32,9164.59,286.39,4,4,4,b,444,12,platinum
402,12748.0,7,365,49970.13,136.9,4,4,4,d,444,12,platinum
403,12749.0,10,16,6328.49,395.53,4,4,4,a,444,12,platinum
404,12750.0,135,1,275.88,275.88,2,1,1,b,211,4,bronze
405,12751.0,451,1,268.27,268.27,1,1,1,b,111,3,bronze
406,12752.0,88,1,4366.78,4366.78,3,1,4,a,314,8,gold
407,12753.0,10,11,21024.01,1911.27,4,4,4,a,444,12,platinum
408,12754.0,242,5,2949.12,589.82,2,3,4,a,234,9,gold
409,12755.0,256,22,6406.35,291.2,2,4,4,b,244,10,gold
410,12756.0,93,1,112.08,112.08,3,1,1,d,311,5,bronze
411,12757.0,22,19,4227.7,222.51,4,4,4,c,444,12,platinum
412,12758.0,123,8,9779.0,1222.37,2,3,4,a,234,9,gold
413,12759.0,59,8,5020.74,627.59,3,3,4,a,334,10,gold
414,12760.0,462,1,347.8,347.8,1,1,2,b,112,4,bronze
415,12761.0,464,2,782.95,391.48,1,1,2,a,112,4,bronze
416,12762.0,14,2,1898.52,949.26,4,1,3,a,413,8,gold
417,12763.0,145,2,814.16,407.08,2,1,2,a,212,5,bronze
418,12764.0,323,1,1693.88,1693.88,2,1,3,a,213,6,silver
419,12765.0,479,6,1404.58,234.1,1,3,3,b,133,7,silver
420,12766.0,10,11,10026.43,911.49,4,4,4,a,444,12,platinum
421,12767.0,382,1,949.82,949.82,2,1,3,a,213,6,silver
422,12768.0,438,2,0.0,0.0,1,1,1,d,111,3,bronze
423,12769.0,245,1,1143.6,1143.6,2,1,3,a,213,6,silver
424,12770.0,217,7,2975.95,425.14,2,3,4,a,234,9,gold
425,12771.0,471,2,262.5,131.25,1,1,1,d,111,3,bronze
426,12772.0,66,1,892.47,892.47,3,1,3,a,313,7,silver
427,12773.0,571,2,-0.0,-0.0,1,1,1,d,111,3,bronze
428,12774.0,542,1,98.7,98.7,1,1,1,d,111,3,bronze
429,12775.0,24,8,1651.32,206.42,4,3,3,c,433,10,gold
430,12776.0,674,1,55.5,55.5,1,1,1,d,111,3,bronze
431,12777.0,464,1,519.45,519.45,1,1,2,a,112,4,bronze
432,12778.0,26,10,1757.68,175.77,4,4,3,c,443,11,platinum
433,12779.0,28,21,6406.76,305.08,4,4,4,b,444,12,platinum
434,12780.0,605,1,337.4,337.4,1,1,2,b,112,4,bronze
435,12781.0,28,5,707.72,141.54,4,3,2,d,432,9,gold
436,12782.0,11,14,4526.04,323.29,4,4,4,b,444,12,platinum
437,12783.0,9,8,1603.87,200.48,4,3,3,c,433,10,gold
438,12784.0,16,3,1804.75,601.58,4,2,3,a,423,9,gold
439,12785.0,9,5,1079.31,215.86,4,3,3,c,433,10,gold
440,12786.0,616,1,728.5,728.5,1,1,2,a,112,4,bronze
441,12787.0,16,5,859.18,171.84,4,3,3,c,433,10,gold
442,12788.0,470,4,444.9,111.22,1,2,2,d,122,5,bronze
443,12789.0,72,3,273.35,91.12,3,2,1,d,321,6,silver
444,12790.0,199,3,563.45,187.82,2,2,2,c,222,6,silver
445,12791.0,380,8,777.75,97.22,2,3,2,d,232,7,silver
446,12792.0,263,3,813.88,271.29,2,2,2,b,222,6,silver
447,12793.0,341,3,1017.33,339.11,2,2,3,b,223,7,silver
448,12794.0,60,2,860.41,430.2,3,1,3,a,313,7,silver
449,12795.0,25,1,430.48,430.48,4,1,2,a,412,7,silver
450,12796.0,635,1,381.0,381.0,1,1,2,a,112,4,bronze
451,12797.0,367,6,725.46,120.91,2,3,2,d,232,7,silver
452,12798.0,17,4,8510.93,2127.73,4,2,4,a,424,10,gold
453,12799.0,536,1,219.35,219.35,1,1,1,c,111,3,bronze
454,12800.0,477,3,584.25,194.75,1,2,2,c,122,5,bronze
455,12801.0,484,2,1031.87,515.93,1,1,3,a,113,5,bronze
456,12802.0,190,9,2350.42,261.16,2,4,4,b,244,10,gold
457,12803.0,400,1,1092.81,1092.81,1,1,3,a,113,5,bronze
458,12804.0,472,2,327.02,163.51,1,1,2,c,112,4,bronze
459,12805.0,388,4,1434.95,358.74,2,2,3,a,223,7,silver
460,12806.0,442,4,2878.96,719.74,1,2,4,a,124,7,silver
461,12807.0,389,3,269.95,89.98,1,2,1,d,121,4,bronze
462,12808.0,43,5,906.1,181.22,3,3,3,c,333,9,gold
463,12809.0,175,8,1705.34,213.17,2,3,3,c,233,8,gold
464,12810.0,541,2,534.99,267.5,1,1,2,b,112,4,bronze
465,12811.0,267,5,1033.9,206.78,2,3,3,c,233,8,gold
466,12812.0,51,1,229.64,229.64,3,1,1,c,311,5,bronze
467,12813.0,508,3,1687.8,562.6,1,2,3,a,123,6,silver
468,12814.0,108,1,125.92,125.92,2,1,1,d,211,4,bronze
469,12815.0,154,2,1063.46,531.73,2,1,3,a,213,6,silver
470,12816.0,102,2,572.2,286.1,3,1,2,b,312,6,silver
471,12817.0,288,3,690.98,230.33,2,2,2,c,222,6,silver
472,12818.0,185,2,1517.88,758.94,2,1,3,a,213,6,silver
473,12819.0,465,1,540.52,540.52,1,1,2,a,112,4,bronze
474,12820.0,10,13,2647.94,203.69,4,4,4,c,444,12,platinum
475,12821.0,221,2,220.8,110.4,2,1,1,d,211,4,bronze
476,12822.0,77,3,918.98,306.33,3,2,3,b,323,8,gold
477,12823.0,81,18,6501.5,361.19,3,4,4,a,344,11,platinum
478,12824.0,66,1,397.12,397.12,3,1,2,a,312,6,silver
479,12825.0,528,2,518.63,259.32,1,1,2,b,112,4,bronze
480,12826.0,9,15,2928.69,195.25,4,4,4,c,444,12,platinum
481,12827.0,12,3,430.15,143.38,4,2,2,d,422,8,gold
482,12828.0,9,6,1018.71,169.79,4,3,3,c,433,10,gold
483,12829.0,329,4,345.35,86.34,2,2,2,d,222,6,silver
484,12830.0,44,7,6748.4,964.06,3,3,4,a,334,10,gold
485,12831.0,269,3,451.11,150.37,2,2,2,d,222,6,silver
486,12832.0,39,2,383.03,191.52,3,1,2,c,312,6,silver
487,12833.0,152,1,417.38,417.38,2,1,2,a,212,5,bronze
488,12834.0,289,1,312.38,312.38,2,1,1,b,211,4,bronze
489,12835.0,425,49,6018.67,122.83,1,4,4,d,144,9,gold
490,12836.0,66,17,6546.47,385.09,3,4,4,a,344,11,platinum
491,12837.0,180,2,688.41,344.2,2,1,2,b,212,5,bronze
492,12838.0,40,12,3376.03,281.34,3,4,4,b,344,11,platinum
493,12839.0,9,31,9927.83,320.25,4,4,4,b,444,12,platinum
494,12840.0,150,11,4013.87,364.9,2,4,4,a,244,10,gold
495,12841.0,11,42,7390.48,175.96,4,4,4,c,444,12,platinum
496,12842.0,77,4,1917.99,479.5,3,2,3,a,323,8,gold
497,12843.0,72,34,6345.61,186.64,3,4,4,c,344,11,platinum
498,12844.0,36,4,648.6,162.15,3,2,2,c,322,7,silver
499,12845.0,274,4,354.09,88.52,2,2,2,d,222,6,silver
500,12846.0,689,1,15.58,15.58,1,1,1,d,111,3,bronze
501,12847.0,29,2,1636.9,818.45,4,1,3,a,413,8,gold
502,12848.0,682,1,208.0,208.0,1,1,1,c,111,3,bronze
503,12849.0,38,6,3090.56,515.09,3,3,4,a,334,10,gold
504,12850.0,452,1,330.0,330.0,1,1,2,b,112,4,bronze
505,12851.0,103,2,284.13,142.07,2,1,1,d,211,4,bronze
506,12852.0,297,2,299.75,149.88,2,1,1,d,211,4,bronze
507,12853.0,114,16,3728.5,233.03,2,4,4,b,244,10,gold
508,12854.0,85,11,2922.37,265.67,3,4,4,b,344,11,platinum
509,12855.0,379,4,650.94,162.74,2,2,2,c,222,6,silver
510,12856.0,14,8,2162.68,270.34,4,3,3,b,433,10,gold
511,12857.0,217,7,3684.25,526.32,2,3,4,a,234,9,gold
512,12858.0,390,2,151.73,75.87,1,1,1,d,111,3,bronze
513,12859.0,465,1,575.1,575.1,1,1,2,a,112,4,bronze
514,12860.0,700,1,55.47,55.47,1,1,1,d,111,3,bronze
515,12861.0,626,1,68.25,68.25,1,1,1,d,111,3,bronze
516,12862.0,432,2,1008.32,504.16,1,1,3,a,113,5,bronze
517,12863.0,59,7,2775.55,396.51,3,3,4,a,334,10,gold
518,12864.0,145,2,299.57,149.78,2,1,1,d,211,4,bronze
519,12865.0,33,5,3303.31,660.66,3,3,4,a,334,10,gold
520,12866.0,290,3,1227.35,409.12,2,2,3,a,223,7,silver
521,12867.0,33,16,7862.69,491.42,3,4,4,a,344,11,platinum
522,12868.0,192,8,2247.06,280.88,2,3,4,b,234,9,gold
523,12869.0,688,1,337.67,337.67,1,1,2,b,112,4,bronze
524,12870.0,373,4,1647.15,411.79,2,2,3,a,223,7,silver
525,12871.0,91,3,744.02,248.01,3,2,2,b,322,7,silver
526,12872.0,333,13,3678.34,282.95,2,4,4,b,244,10,gold
527,12873.0,289,3,2027.3,675.77,2,2,3,a,223,7,silver
528,12874.0,392,3,933.42,311.14,1,2,3,b,123,6,silver
529,12875.0,150,5,1356.99,271.4,2,3,3,b,233,8,gold
530,12876.0,64,5,4068.59,813.72,3,3,4,a,334,10,gold
531,12877.0,10,20,2955.17,147.76,4,4,4,d,444,12,platinum
532,12878.0,25,3,841.64,280.55,4,2,2,b,422,8,gold
533,12879.0,51,4,552.57,138.14,3,2,2,d,322,7,silver
534,12880.0,388,2,640.13,320.06,2,1,2,b,212,5,bronze
535,12881.0,282,1,298.0,298.0,2,1,1,b,211,4,bronze
536,12882.0,16,2,1463.04,731.52,4,1,3,a,413,8,gold
537,12883.0,31,4,703.47,175.87,4,2,2,c,422,8,gold
538,12884.0,95,1,309.05,309.05,3,1,1,b,311,5,bronze
539,12885.0,70,4,1158.27,289.57,3,2,3,b,323,8,gold
540,12886.0,74,3,1351.09,450.36,3,2,3,a,323,8,gold
541,12887.0,390,1,222.4,222.4,1,1,1,c,111,3,bronze
542,12888.0,221,4,313.77,78.44,2,2,1,d,221,5,bronze
543,12889.0,388,6,365.66,60.94,2,3,2,d,232,7,silver
544,12890.0,31,2,717.27,358.63,4,1,2,a,412,7,silver
545,12891.0,192,12,819.5,68.29,2,4,2,d,242,8,gold
546,12892.0,403,1,263.38,263.38,1,1,1,b,111,3,bronze
547,12893.0,37,1,188.14,188.14,3,1,1,c,311,5,bronze
548,12894.0,582,1,157.35,157.35,1,1,1,c,111,3,bronze
549,12895.0,49,3,347.3,115.77,3,2,2,d,322,7,silver
550,12896.0,737,1,-29.75,-29.75,1,1,1,d,111,3,bronze
551,12897.0,211,4,514.25,128.56,2,2,2,d,222,6,silver
552,12898.0,470,2,310.96,155.48,1,1,1,c,111,3,bronze
553,12899.0,420,1,366.4,366.4,1,1,2,a,112,4,bronze
554,12900.0,429,1,340.33,340.33,1,1,2,b,112,4,bronze
555,12901.0,15,36,16293.1,452.59,4,4,4,a,444,12,platinum
556,12902.0,271,1,138.68,138.68,2,1,1,d,211,4,bronze
557,12903.0,435,1,833.53,833.53,1,1,2,a,112,4,bronze
558,12904.0,25,2,509.58,254.79,4,1,2,b,412,7,silver
559,12905.0,583,3,1011.82,337.27,1,2,3,b,123,6,silver
560,12906.0,18,5,2919.81,583.96,4,3,4,a,434,11,platinum
561,12907.0,402,3,440.36,146.79,1,2,2,d,122,5,bronze
562,12908.0,65,7,1272.0,181.71,3,3,3,c,333,9,gold
563,12909.0,46,13,3034.77,233.44,3,4,4,b,344,11,platinum
564,12910.0,30,14,5747.02,410.5,4,4,4,a,444,12,platinum
565,12911.0,558,1,1680.47,1680.47,1,1,3,a,113,5,bronze
566,12912.0,9,5,1662.3,332.46,4,3,3,b,433,10,gold
567,12913.0,11,13,6700.86,515.45,4,4,4,a,444,12,platinum
568,12914.0,407,1,223.98,223.98,1,1,1,c,111,3,bronze
569,12915.0,155,8,1084.85,135.61,2,3,3,d,233,8,gold
570,12916.0,145,8,4630.22,578.78,2,3,4,a,234,9,gold
571,12917.0,135,8,4329.5,541.19,2,3,4,a,234,9,gold
572,12918.0,633,3,-10953.5,-3651.17,1,2,1,d,121,4,bronze
573,12919.0,15,8,1301.44,162.68,4,3,3,c,433,10,gold
574,12920.0,24,4,488.09,122.02,4,2,2,d,422,8,gold
575,12921.0,10,103,34639.45,336.31,4,4,4,b,444,12,platinum
576,12922.0,168,1,405.38,405.38,2,1,2,a,212,5,bronze
577,12923.0,71,3,789.87,263.29,3,2,2,b,322,7,silver
578,12924.0,95,14,2423.15,173.08,3,4,4,c,344,11,platinum
579,12925.0,11,3,729.33,243.11,4,2,2,b,422,8,gold
580,12926.0,418,4,1548.46,387.12,1,2,3,a,123,6,silver
581,12927.0,401,1,197.31,197.31,1,1,1,c,111,3,bronze
582,12928.0,42,12,4304.89,358.74,3,4,4,a,344,11,platinum
583,12929.0,129,2,105.1,52.55,2,1,1,d,211,4,bronze
584,12930.0,85,4,409.9,102.48,3,2,2,d,322,7,silver
585,12931.0,28,71,71299.67,1004.22,4,4,4,a,444,12,platinum
586,12932.0,546,8,1698.56,212.32,1,3,3,c,133,7,silver
587,12933.0,31,11,1627.28,147.93,4,4,3,d,443,11,platinum
588,12934.0,743,1,181.65,181.65,1,1,1,c,111,3,bronze
589,12935.0,9,19,4182.01,220.11,4,4,4,c,444,12,platinum
590,12936.0,24,5,1012.9,202.58,4,3,3,c,433,10,gold
591,12937.0,22,9,3097.61,344.18,4,4,4,b,444,12,platinum
592,12938.0,32,1,114.14,114.14,3,1,1,d,311,5,bronze
593,12939.0,71,20,25264.8,1263.24,3,4,4,a,344,11,platinum
594,12940.0,53,4,876.29,219.07,3,2,3,c,323,8,gold
595,12941.0,731,1,377.49,377.49,1,1,2,a,112,4,bronze
596,12942.0,138,3,942.65,314.22,2,2,3,b,223,7,silver
597,12943.0,308,4,489.0,122.25,2,2,2,d,222,6,silver
598,12944.0,42,2,604.51,302.26,3,1,2,b,312,6,silver
599,12945.0,295,2,900.11,450.06,2,1,3,a,213,6,silver
600,12946.0,443,1,324.45,324.45,1,1,1,b,111,3,bronze
601,12947.0,150,11,1711.33,155.58,2,4,3,c,243,9,gold
602,12948.0,23,10,2306.18,230.62,4,4,4,c,444,12,platinum
603,12949.0,37,28,15391.0,549.68,3,4,4,a,344,11,platinum
604,12950.0,9,3,1843.0,614.33,4,2,3,a,423,9,gold
605,12951.0,15,20,3164.42,158.22,4,4,4,c,444,12,platinum
606,12952.0,12,5,1382.84,276.57,4,3,3,b,433,10,gold
607,12953.0,16,2,828.81,414.4,4,1,2,a,412,7,silver
608,12954.0,645,1,162.45,162.45,1,1,1,c,111,3,bronze
609,12955.0,8,14,4734.26,338.16,4,4,4,b,444,12,platinum
610,12956.0,313,4,521.89,130.47,2,2,2,d,222,6,silver
611,12957.0,11,21,8628.42,410.88,4,4,4,a,444,12,platinum
612,12958.0,407,2,539.49,269.74,1,1,2,b,112,4,bronze
613,12959.0,491,2,133.35,66.68,1,1,1,d,111,3,bronze
614,12960.0,420,4,1322.07,330.52,1,2,3,b,123,6,silver
615,12961.0,386,1,211.99,211.99,2,1,1,c,211,4,bronze
616,12962.0,14,2,266.39,133.2,4,1,1,d,411,6,silver
617,12963.0,15,14,3512.79,250.91,4,4,4,b,444,12,platinum
618,12964.0,444,1,132.24,132.24,1,1,1,d,111,3,bronze
619,12965.0,96,1,771.91,771.91,3,1,2,a,312,6,silver
620,12966.0,16,1,160.18,160.18,4,1,1,c,411,6,silver
621,12967.0,10,5,3840.77,768.15,4,3,4,a,434,11,platinum
622,12968.0,119,1,135.95,135.95,2,1,1,d,211,4,bronze
623,12969.0,609,1,122.45,122.45,1,1,1,d,111,3,bronze
624,12970.0,14,10,1524.97,152.5,4,4,3,c,443,11,platinum
625,12971.0,10,120,15482.74,129.02,4,4,4,d,444,12,platinum
626,12972.0,420,6,1115.95,185.99,1,3,3,c,133,7,silver
627,12973.0,420,1,385.55,385.55,1,1,2,a,112,4,bronze
628,12974.0,204,2,408.95,204.48,2,1,2,c,212,5,bronze
629,12975.0,437,8,1993.99,249.25,1,3,3,b,133,7,silver
630,12976.0,218,8,3156.38,394.55,2,3,4,a,234,9,gold
631,12977.0,163,4,517.63,129.41,2,2,2,d,222,6,silver
632,12978.0,392,6,2496.07,416.01,1,3,4,a,134,8,gold
633,12979.0,736,2,479.54,239.77,1,1,2,b,112,4,bronze
634,12980.0,162,26,15909.39,611.9,2,4,4,a,244,10,gold
635,12981.0,36,2,372.22,186.11,3,1,2,c,312,6,silver
636,12982.0,246,17,2562.12,150.71,2,4,4,c,244,10,gold
637,12983.0,605,1,490.08,490.08,1,1,2,a,112,4,bronze
638,12984.0,25,1,97.5,97.5,4,1,1,d,411,6,silver
639,12985.0,7,3,1215.62,405.21,4,2,3,a,423,9,gold
640,12986.0,409,12,1991.59,165.97,1,4,3,c,143,8,gold
641,12987.0,80,6,1298.51,216.42,3,3,3,c,333,9,gold
642,12988.0,299,1,535.32,535.32,2,1,2,a,212,5,bronze
643,12989.0,10,39,12846.8,329.41,4,4,4,b,444,12,platinum
644,12990.0,38,7,955.5,136.5,3,3,3,d,333,9,gold
645,12991.0,30,3,764.82,254.94,4,2,2,b,422,8,gold
646,12992.0,732,1,93.35,93.35,1,1,1,d,111,3,bronze
647,12993.0,30,10,1191.26,119.13,4,4,3,d,443,11,platinum
648,12994.0,11,5,902.22,180.44,4,3,3,c,433,10,gold
649,12995.0,84,2,200.72,100.36,3,1,1,d,311,5,bronze
650,12996.0,382,1,355.5,355.5,2,1,2,b,212,5,bronze
651,12997.0,29,16,2065.11,129.07,4,4,3,d,443,11,platinum
652,12998.0,499,4,897.38,224.34,1,2,3,c,123,6,silver
653,12999.0,203,3,455.88,151.96,2,2,2,c,222,6,silver
654,13000.0,113,5,965.0,193.0,2,3,3,c,233,8,gold
655,13001.0,11,37,24136.05,652.33,4,4,4,a,444,12,platinum
656,13002.0,325,3,414.13,138.04,2,2,2,d,222,6,silver
657,13003.0,112,3,149.05,49.68,2,2,1,d,221,5,bronze
658,13004.0,18,46,11143.99,242.26,4,4,4,b,444,12,platinum
659,13005.0,180,6,935.03,155.84,2,3,3,c,233,8,gold
660,13006.0,63,1,81.57,81.57,3,1,1,d,311,5,bronze
661,13007.0,586,1,175.25,175.25,1,1,1,c,111,3,bronze
662,13008.0,330,7,543.28,77.61,2,3,2,d,232,7,silver
663,13009.0,679,1,234.0,234.0,1,1,1,b,111,3,bronze
664,13010.0,381,2,330.12,165.06,2,1,2,c,212,5,bronze
665,13011.0,379,1,101.1,101.1,2,1,1,d,211,4,bronze
666,13012.0,16,15,2591.18,172.75,4,4,4,c,444,12,platinum
667,13013.0,8,31,12601.82,406.51,4,4,4,a,444,12,platinum
668,13014.0,9,18,5220.83,290.05,4,4,4,b,444,12,platinum
669,13015.0,60,14,6465.72,461.84,3,4,4,a,344,11,platinum
670,13016.0,80,3,789.89,263.3,3,2,2,b,322,7,silver
671,13017.0,14,1,204.0,204.0,4,1,1,c,411,6,silver
672,13018.0,23,37,9742.81,263.32,4,4,4,b,444,12,platinum
673,13019.0,386,8,1212.95,151.62,2,3,3,c,233,8,gold
674,13020.0,555,5,606.96,121.39,1,3,2,d,132,6,silver
675,13021.0,11,24,4786.38,199.43,4,4,4,c,444,12,platinum
676,13022.0,436,1,65.3,65.3,1,1,1,d,111,3,bronze
677,13023.0,71,3,1449.03,483.01,3,2,3,a,323,8,gold
678,13024.0,471,3,535.42,178.47,1,2,2,c,122,5,bronze
679,13025.0,738,1,323.39,323.39,1,1,1,b,111,3,bronze
680,13026.0,8,13,1690.12,130.01,4,4,3,d,443,11,platinum
681,13027.0,120,23,17148.0,745.57,2,4,4,a,244,10,gold
682,13028.0,29,3,659.68,219.89,4,2,2,c,422,8,gold
683,13029.0,37,5,1927.3,385.46,3,3,3,a,333,9,gold
684,13030.0,18,2,1227.22,613.61,4,1,3,a,413,8,gold
685,13031.0,414,5,3419.27,683.85,1,3,4,a,134,8,gold
686,13032.0,45,11,2817.59,256.14,3,4,4,b,344,11,platinum
687,13033.0,364,2,220.55,110.28,2,1,1,d,211,4,bronze
688,13034.0,61,3,922.68,307.56,3,2,3,b,323,8,gold
689,13035.0,64,4,1328.95,332.24,3,2,3,b,323,8,gold
690,13036.0,691,1,307.1,307.1,1,1,1,b,111,3,bronze
691,13037.0,145,16,3842.55,240.16,2,4,4,b,244,10,gold
692,13038.0,87,3,908.46,302.82,3,2,3,b,323,8,gold
693,13039.0,591,4,1010.73,252.68,1,2,3,b,123,6,silver
694,13040.0,15,2,676.99,338.5,4,1,2,b,412,7,silver
695,13041.0,457,4,799.13,199.78,1,2,2,c,122,5,bronze
696,13042.0,591,4,1522.79,380.7,1,2,3,a,123,6,silver
697,13043.0,260,2,471.57,235.79,2,1,2,b,212,5,bronze
698,13044.0,298,13,4824.2,371.09,2,4,4,a,244,10,gold
699,13045.0,106,3,808.92,269.64,2,2,2,b,222,6,silver
700,13046.0,37,3,949.25,316.42,3,2,3,b,323,8,gold
701,13047.0,38,42,8466.72,201.59,3,4,4,c,344,11,platinum
702,13048.0,21,13,4035.16,310.4,4,4,4,b,444,12,platinum
703,13049.0,71,5,1384.14,276.83,3,3,3,b,333,9,gold
704,13050.0,16,57,11822.44,207.41,4,4,4,c,444,12,platinum
705,13051.0,585,2,155.8,77.9,1,1,1,d,111,3,bronze
706,13052.0,219,7,3168.53,452.65,2,3,4,a,234,9,gold
707,13053.0,628,1,127.65,127.65,1,1,1,d,111,3,bronze
708,13054.0,689,1,-14.0,-14.0,1,1,1,d,111,3,bronze
709,13055.0,71,6,2292.51,382.08,3,3,4,a,334,10,gold
710,13056.0,558,1,209.48,209.48,1,1,1,c,111,3,bronze
711,13057.0,537,4,540.74,135.18,1,2,2,d,122,5,bronze
712,13058.0,31,3,271.4,90.47,4,2,1,d,421,7,silver
713,13059.0,256,12,2272.62,189.39,2,4,4,c,244,10,gold
714,13060.0,260,1,307.53,307.53,2,1,1,b,211,4,bronze
715,13061.0,79,1,248.61,248.61,3,1,1,b,311,5,bronze
716,13062.0,198,1,346.98,346.98,2,1,2,b,212,5,bronze
717,13063.0,487,1,188.4,188.4,1,1,1,c,111,3,bronze
718,13064.0,19,6,1680.74,280.12,4,3,3,b,433,10,gold
719,13065.0,380,6,1255.96,209.33,2,3,3,c,233,8,gold
720,13066.0,31,3,430.9,143.63,4,2,2,d,422,8,gold
721,13067.0,89,3,508.51,169.5,3,2,2,c,322,7,silver
722,13068.0,17,2,344.0,172.0,4,1,2,c,412,7,silver
723,13069.0,7,42,8747.47,208.27,4,4,4,c,444,12,platinum
724,13070.0,199,5,743.9,148.78,2,3,2,d,232,7,silver
725,13071.0,619,1,129.22,129.22,1,1,1,d,111,3,bronze
726,13072.0,273,1,177.15,177.15,2,1,1,c,211,4,bronze
727,13073.0,418,2,418.08,209.04,1,1,2,c,112,4,bronze
728,13074.0,518,5,1362.84,272.57,1,3,3,b,133,7,silver
729,13075.0,136,1,919.61,919.61,2,1,3,a,213,6,silver
730,13076.0,464,1,135.4,135.4,1,1,1,d,111,3,bronze
731,13077.0,8,14,3040.17,217.15,4,4,4,c,444,12,platinum
732,13078.0,8,95,28883.83,304.04,4,4,4,b,444,12,platinum
733,13079.0,11,6,419.18,69.86,4,3,2,d,432,9,gold
734,13080.0,186,5,260.83,52.17,2,3,1,d,231,6,silver
735,13081.0,8,44,58328.15,1325.64,4,4,4,a,444,12,platinum
736,13082.0,133,25,7268.92,290.76,2,4,4,b,244,10,gold
737,13083.0,11,3,395.43,131.81,4,2,2,d,422,8,gold
738,13084.0,494,2,116.45,58.22,1,1,1,d,111,3,bronze
739,13085.0,164,10,1459.46,145.95,2,4,3,d,243,9,gold
740,13086.0,389,1,439.33,439.33,1,1,2,a,112,4,bronze
741,13087.0,733,1,313.64,313.64,1,1,1,b,111,3,bronze
742,13088.0,424,1,236.11,236.11,1,1,1,b,111,3,bronze
743,13089.0,9,247,113214.19,458.36,4,4,4,a,444,12,platinum
744,13090.0,15,30,13771.28,459.04,4,4,4,a,444,12,platinum
745,13091.0,28,6,-130.22,-21.7,4,3,1,d,431,8,gold
746,13092.0,77,15,2007.33,133.82,3,4,3,d,343,10,gold
747,13093.0,274,88,54073.73,614.47,2,4,4,a,244,10,gold
748,13094.0,28,17,2214.66,130.27,4,4,4,d,444,12,platinum
749,13095.0,77,1,74.4,74.4,3,1,1,d,311,5,bronze
750,13096.0,401,1,419.7,419.7,1,1,2,a,112,4,bronze
751,13097.0,39,40,12861.73,321.54,3,4,4,b,344,11,platinum
752,13098.0,8,41,28658.88,699.0,4,4,4,a,444,12,platinum
753,13099.0,106,1,207.36,207.36,2,1,1,c,211,4,bronze
754,13100.0,631,1,-1598.67,-1598.67,1,1,1,d,111,3,bronze
755,13101.0,241,4,695.4,173.85,2,2,2,c,222,6,silver
756,13102.0,8,42,11440.12,272.38,4,4,4,b,444,12,platinum
757,13103.0,46,3,709.64,236.55,3,2,2,b,322,7,silver
758,13104.0,10,9,1709.1,189.9,4,4,3,c,443,11,platinum
759,13105.0,443,1,72.0,72.0,1,1,1,d,111,3,bronze
760,13106.0,135,3,586.46,195.49,2,2,2,c,222,6,silver
761,13107.0,51,15,5109.62,340.64,3,4,4,b,344,11,platinum
762,13108.0,379,2,1098.52,549.26,2,1,3,a,213,6,silver
763,13109.0,9,7,1107.58,158.23,4,3,3,c,433,10,gold
764,13110.0,38,14,2896.17,206.87,3,4,4,c,344,11,platinum
765,13111.0,725,1,321.88,321.88,1,1,1,b,111,3,bronze
766,13112.0,548,3,-5.44,-1.81,1,2,1,d,121,4,bronze
767,13113.0,7,60,16600.25,276.67,4,4,4,b,444,12,platinum
768,13114.0,737,1,234.38,234.38,1,1,1,b,111,3,bronze
769,13115.0,15,23,5374.45,233.67,4,4,4,b,444,12,platinum
770,13116.0,124,2,485.19,242.6,2,1,2,b,212,5,bronze
771,13117.0,28,19,2642.11,139.06,4,4,4,d,444,12,platinum
772,13118.0,26,12,2334.1,194.51,4,4,4,c,444,12,platinum
773,13119.0,675,1,134.9,134.9,1,1,1,d,111,3,bronze
774,13120.0,245,1,30.6,30.6,2,1,1,d,211,4,bronze
775,13121.0,276,2,254.73,127.36,2,1,1,d,211,4,bronze
776,13122.0,101,2,922.39,461.2,3,1,3,a,313,7,silver
777,13123.0,479,2,506.75,253.37,1,1,2,b,112,4,bronze
778,13124.0,96,4,4782.45,1195.61,3,2,4,a,324,9,gold
779,13125.0,530,1,158.57,158.57,1,1,1,c,111,3,bronze
780,13126.0,11,19,3902.47,205.39,4,4,4,c,444,12,platinum
781,13127.0,84,1,259.17,259.17,3,1,1,b,311,5,bronze
782,13128.0,638,1,263.5,263.5,1,1,1,b,111,3,bronze
783,13129.0,459,2,233.25,116.62,1,1,1,d,111,3,bronze
784,13130.0,101,1,64.0,64.0,3,1,1,d,311,5,bronze
785,13131.0,30,8,3279.77,409.97,4,3,4,a,434,11,platinum
786,13132.0,268,1,77.3,77.3,2,1,1,d,211,4,bronze
787,13133.0,280,3,200.45,66.82,2,2,1,d,221,5,bronze
788,13134.0,79,9,2422.28,269.14,3,4,4,b,344,11,platinum
789,13135.0,203,2,3371.45,1685.72,2,1,4,a,214,7,silver
790,13136.0,57,24,6077.8,253.24,3,4,4,b,344,11,platinum
791,13137.0,17,17,7667.37,451.02,4,4,4,a,444,12,platinum
